8.84e-06,0
9.324e-06,0
6.496e-06,0
9.228e-06,0
1.0348e-05,0
6.628e-06,0
9.14e-06,1
9.768e-06,1
9.676e-06,0
8.024e-06,0
9.456e-06,1
9.852e-06,1
1.1992e-05,0
7.676e-06,1
1.2212e-05,1
8.86e-06,0
7.904e-06,1
9.016e-06,0
9.036e-06,0
1.1484e-05,1
1.0536e-05,1
1.2096e-05,0
1.2212e-05,0
6.524e-06,0
1.038e-05,0
1.3552e-05,1
1.0844e-05,1
6.772e-06,1
9.496e-06,0
1.3252e-05,0
6.5e-06,1
9.332e-06,1
1.2328e-05,0
1.1972e-05,0
6.38e-06,1
1.134e-05,0
1.3144e-05,0
1.0196e-05,0
8.12e-06,1
1.1412e-05,0
7.976e-06,1
1.0628e-05,0
8.484e-06,0
1.0212e-05,0
9.408e-06,0
7.524e-06,0
1.1168e-05,0
7e-06,0
9.88e-06,1
1.2016e-05,1
9.548e-06,1
1.2992e-05,1
6.764e-06,1
9.216e-06,0
9.46e-06,1
7.54e-06,1
1.1532e-05,0
1.076e-05,0
1.0292e-05,0
7.604e-06,1
8.732e-06,0
1.0728e-05,1
6.652e-06,0
1.0956e-05,1
8.464e-06,1
8.212e-06,1
1.3272e-05,0
8.236e-06,0
6.38e-06,0
9.416e-06,0
6.796e-06,0
6.52e-06,1
1.208e-05,1
6.548e-06,1
7.94e-06,0
1.1848e-05,1
7.12e-06,0
1.0284e-05,1
1.0092e-05,0
1.0472e-05,1
1.1832e-05,0
8.828e-06,0
1.3092e-05,0
9.384e-06,0
6.376e-06,1
1.1312e-05,0
8.108e-06,0
7.5e-06,0
1.2248e-05,0
8.428e-06,0
6.676e-06,1
1.3448e-05,0
7.276e-06,1
1.25e-05,1
9.512e-06,0
1.098e-05,1
7.476e-06,1
1.304e-05,1
9.176e-06,0
9.968e-06,0
6.392e-06,0
7.204e-06,0
6.984e-06,1
7.264e-06,1
7.42e-06,0
1.2092e-05,1
1.0984e-05,1
1.0356e-05,1
6.692e-06,0
1.1296e-05,0
6.732e-06,1
7.764e-06,0
7.676e-06,1
6.628e-06,1
8.032e-06,0
7.584e-06,0
9.344e-06,1
6.872e-06,0
8.412e-06,0
7.692e-06,1
1.1412e-05,0
1.0668e-05,0
1.0644e-05,0
6.32e-06,1
1.2348e-05,1
6.664e-06,1
8.552e-06,0
9.768e-06,1
6.416e-06,0
1.1136e-05,1
1.09e-05,1
6.592e-06,0
1.252e-05,1
7.368e-06,0
9.1e-06,0
1.03e-05,1
1.102e-05,0
7.564e-06,0
6.772e-06,0
6.708e-06,0
6.484e-06,0
7.812e-06,0
7.916e-06,0
1.3008e-05,1
6.952e-06,1
9.796e-06,1
7.028e-06,1
8.116e-06,1
9.684e-06,1
8.064e-06,1
9.224e-06,0
6.844e-06,0
1.0444e-05,1
6.868e-06,0
9.452e-06,1
6.34e-06,0
1.3052e-05,1
8.356e-06,0
1.0572e-05,0
7.22e-06,0
8.636e-06,1
1.2764e-05,1
6.52e-06,1
9.888e-06,1
1.0032e-05,1
1.2312e-05,0
1.0812e-05,1
7.616e-06,1
1.0832e-05,1
6.68e-06,0
6.48e-06,0
1.0376e-05,1
1.1552e-05,0
6.532e-06,0
1.174e-05,1
9.012e-06,1
7.392e-06,0
1.1688e-05,0
1.1316e-05,1
1.2492e-05,1
9.08e-06,0
6.356e-06,1
6.976e-06,1
6.364e-06,0
1.2488e-05,1
9.216e-06,0
1.1712e-05,0
7.74e-06,1
1.324e-05,0
8.244e-06,1
1.0872e-05,0
6.948e-06,1
7.276e-06,1
1.0456e-05,0
8.356e-06,1
6.868e-06,0
1.2932e-05,1
1.2356e-05,0
8.484e-06,1
1.2456e-05,1
7.336e-06,0
1.0248e-05,0
6.956e-06,1
7.012e-06,0
1.2504e-05,1
6.972e-06,0
1.12e-05,0
6.632e-06,0
7.252e-06,1
7.824e-06,1
1.0288e-05,1
1.1472e-05,0
1.0268e-05,1
8.58e-06,1
1.0296e-05,1
7.336e-06,0
1.0456e-05,0
1.1384e-05,0
1.3172e-05,1
8.78e-06,0
7.052e-06,0
1.1528e-05,0
7.404e-06,0
1.0676e-05,1
7.48e-06,0
8.684e-06,0
8.92e-06,1
1.0528e-05,0
1.132e-05,0
1.1788e-05,1
1.0256e-05,1
7.92e-06,1
7.804e-06,1
8.972e-06,1
8.904e-06,1
1.0964e-05,0
7.332e-06,0
1.1492e-05,0
6.52e-06,1
1.0692e-05,1
7.02e-06,1
9.092e-06,1
7.544e-06,0
6.872e-06,1
1.1944e-05,0
1.2152e-05,1
8.212e-06,0
7.172e-06,0
7.392e-06,0
8.152e-06,0
7.604e-06,0
1.1172e-05,1
8.94e-06,1
6.98e-06,0
8.952e-06,1
6.444e-06,0
1.3408e-05,0
6.528e-06,1
1e-05,1
1.1172e-05,1
1.3328e-05,1
7.608e-06,0
1.3248e-05,0
1.3108e-05,0
8.18e-06,1
1.0556e-05,1
1.2832e-05,0
6.5e-06,0
7.6e-06,0
6.812e-06,1
1.3112e-05,1
1.1152e-05,0
8.16e-06,1
1.0316e-05,1
6.356e-06,1
1.2504e-05,0
8.132e-06,0
1.3272e-05,1
7.652e-06,1
9.004e-06,0
8.312e-06,1
6.808e-06,0
8.916e-06,1
1.0292e-05,1
6.552e-06,0
9.496e-06,1
8.092e-06,0
8.476e-06,1
1.0488e-05,1
1.1016e-05,1
8.208e-06,0
6.788e-06,1
9.42e-06,0
1.0644e-05,0
1.0704e-05,1
1.1288e-05,0
1.02e-05,0
7.236e-06,0
8.416e-06,1
1.2324e-05,1
7.464e-06,0
1.2608e-05,1
1.0132e-05,0
8.892e-06,1
1.3212e-05,0
8.868e-06,1
